trajectory,step,t,x,v,scenario,m,c,k_slg,k_slg_role,g_global,e,x0,v0,ground,k_g,c_g,split
1,97,1.94,-0.8318209655183046,-0.5016099308397147,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,98,1.96,-0.8414193436003207,-0.45818969941387916,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,99,1.98,-0.8501471716421605,-0.41456218876946926,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,100,2,-0.8580007396115971,-0.37077094434976005,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,101,2.02,-0.8649772076588537,-0.3268594319604653,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,102,2.04,-0.8710746041051569,-0.282870995954895,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,103,2.06,-0.8762918225984032,-0.23884881776647915,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,104,2.08,-0.880628618443269,-0.19483587482706208,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,105,2.1,-0.8840856041138614,-0.1508748999087865,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,106,2.12,-0.8866642439577517,-0.10700834092676553,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,107,2.14,-0.8883668481009759,-0.06327832123909138,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,108,2.16,-0.8891965655643086,-0.019726600480043408,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,109,2.18,-0.8891573766018257,0.023605464038355173,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,110,2.2,-0.8882540842734697,0.0666769553220289,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,111,2.22,-0.8864923052640097,0.10944743405416096,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,112,2.24,-0.8838784599614524,0.1518769752852976,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,113,2.2600000000000002,-0.8804197618086114,0.19392620442225061,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,114,2.2800000000000002,-0.8761242059421698,0.23555633248466,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,115,2.3000000000000003,-0.8710005571341887,0.2767291905989608,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,116,2.32,-0.8650583370516067,0.3174072637004059,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,117,2.34,-0.8583078108498571,0.35755372341472713,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,118,2.36,-0.8507599731172838,0.39713246009197073,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,119,2.38,-0.8424265331875819,0.43610811396601673,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,120,2.4,-0.8333198998380027,0.47444610541428855,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,121,2.42,-0.8234531653915693,0.5121126642931726,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,122,2.44,-0.812840089242021,0.5490748583257009,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,123,2.46,-0.8014950808206704,0.5853006205190986,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,124,2.48,-0.7894331820247893,0.6207587755908656,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,125,2.5,-0.7766700491275565,0.6554190653831415,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,126,2.52,-0.7632219341899972,0.6892521732461974,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,127,2.54,-0.7491056659957113,0.7222297473730043,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,128,2.56,-0.7343386305295432,0.7543244230679499,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,129,2.58,-0.7189387510216667,0.7855098439339003,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,130,2.6,-0.70292446757887,0.8157606819629435,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,131,2.62,-0.6863147164251011,0.8450526565172972,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,132,2.64,-0.6691289087735984,0.8733625521880175,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,133,2.66,-0.6513869093531636,0.9006682355203006,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,134,2.68,-0.6331090146113458,0.9269486705953367,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,135,2.7,-0.6143159306175002,0.9521839334598394,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,136,2.72,-0.5950287506888428,0.9763552253955434,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,137,2.74,-0.5752689327627715,0.9994448850221324,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,138,2.7600000000000002,-0.5550582765388409,1.0214363992282312,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,139,2.7800000000000002,-0.5344189004138709,1.0423144129262623,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,140,2.8000000000000003,-0.5133732182337472,1.062064737628134,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,141,2.82,-0.49194391588551567,1.0806743588398906,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,142,2.84,-0.47015392775340104,1.098131442274614,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,143,2.86,-0.4480264130623823,1.1144253388840164,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,144,2.88,-0.425584732132937,1.1295465887103135,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,145,2.9,-0.4028524225705241,1.1434869235610998,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,146,2.92,-0.37985317541330704,1.1562392685110845,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,147,2.94,-0.356610811261534,1.167797742235659,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,148,2.96,-0.333149256411878,1.1781576561823777,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,149,2.98,-0.30949251901990976,1.1873155125875314,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,150,3,-0.28566466531372026,1.1952690013460743,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,151,3.02,-0.26168979588153385,1.2020169957442348,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,152,3.04,-0.23759202205595711,1.2075595470651952,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,153,3.06,-0.21339544241728906,1.2118978780792655,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,154,3.08,-0.18912411943807972,1.2150343754309936,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,155,3.1,-0.1648020562908663,1.2169725809366634,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,156,3.12,-0.14045317384073586,1.217717181806616,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,157,3.14,-0.11610128784406562,1.217273999807791,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,158,3.16,-0.09177008637447508,1.2156499793828401,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,159,3.18,-0.06748310749668684,1.2128531747430773,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,160,3.2,-0.04326371720863937,1.2088927359534458,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,161,3.22,-0.019135087671822155,1.203778894028551,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,162,3.24,0.00487982425058562,1.197522945059673,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,163,3.2600000000000002,0.028758298128598654,1.1901372333935003,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,164,3.2800000000000002,0.05247787075457995,1.181635133884139,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,165,3.3000000000000003,0.07601635656835361,1.172031033240728,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,166,3.3200000000000003,0.09935186770041782,1.1613403104937539,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,167,3.34,0.12246283361586911,1.1495793166038861,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,168,3.36,0.14532802034213219,1.136765353237855,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,169,3.38,0.1679265492640873,1.1229166507365724,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,170,3.4,0.19023791547069727,1.1080523453013427,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,171,3.42,0.21224200563775975,1.0921924554246236,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,172,3.44,0.23391911543194494,1.0753578575923972,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,173,3.46,0.2552499664218268,1.0575702612857587,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,174,3.48,0.2762157224821721,1.0388521833098687,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,175,3.5,0.29679800567832054,1.0192269214789111,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,176,3.52,0.31697891161806624,0.9987185276861685,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,177,3.54,0.33674102425903796,0.9773517803887627,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,178,3.56,0.3560674301601697,0.9551521565370205,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,179,3.58,0.37494173216645776,0.9321458029787923,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,180,3.6,0.3933480625168092,0.9083595073694045,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,181,3.62,0.4112710953654029,0.883820668618229,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,182,3.64,0.42869605870760946,0.8585572669031437,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,183,3.66,0.445608745702141,0.8325978332843977,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,184,3.68,0.46199552538173694,0.8059714189496175,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,185,3.7,0.47784335274532713,0.7787075641218721,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,186,3.72,0.493139778225254,0.7508362666628677,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,187,3.74,0.5078729565237778,0.7223879504034643,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,188,3.7600000000000002,0.522031654813735,0.693393433233794,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,189,3.7800000000000002,0.5356052602988637,0.6638838949853179,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,190,3.8000000000000003,0.5485837871299598,0.6338908451371827,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,191,3.8200000000000003,0.560957882673673,0.6034460903792335,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,192,3.84,0.5727188331313984,0.572581702063997,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,193,3.86,0.5838585685063667,0.5413299835798862,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,194,3.88,0.5943696669176793,0.5097234376777715,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,195,3.9,0.6042453582606737,0.47779473378293513,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,196,3.92,0.613479527213649,0.4455766753242642,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,197,3.94,0.6220667155916113,0.4131021671123464,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,198,3.96,0.6300021240483321,0.38040418279790966,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
1,199,3.98,0.6372816131286391,0.34751573244179884,spring,1.8107205586275086,0.49785371012985713,4.412810894660652,k,9.81,0.6998706912621856,1.1420009464491159,0.43072809372097254,rigid,2500,90,train
2,0,0,1.3894689562730491,0.2752541849622503,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,1,0.02,1.392864691670734,0.06440639704778905,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,2,0.04,1.392050802041512,-0.14560311064315246,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,3,0.06,1.3870503448995843,-0.3541462408956506,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,4,0.08,1.3778988678937547,-0.5606023855268966,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,5,0.1,1.364644240653679,-0.764360256969159,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,6,0.12,1.347346450365876,-0.9648196828283198,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,7,0.14,1.3260773618724453,-1.1613933581969904,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,8,0.16,1.3009204431883457,-1.3535085506539493,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,9,0.18,1.271970457432811,-1.5406087530488775,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,10,0.2,1.2393331222667099,-1.722155279352553,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,11,0.22,1.2031247380201249,-1.897628799047156,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,12,0.24,1.16347178578289,-2.0665308057385072,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,13,0.26,1.1205104968150117,-2.228385015891218,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,14,0.28,1.0743863947135923,-2.3827386938181445,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,15,0.3,1.02525381184786,-2.529163899296485,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,16,0.32,0.9732753816439648,-2.6672586544335277,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,17,0.34,0.9186215083661607,-2.796648026664685,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,18,0.36,0.8614698161006814,-2.9169851250341736,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,19,0.38,0.8020045787028615,-3.0279520071837016,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,20,0.4,0.7404161325167529,-3.1292604947559264,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,21,0.42,0.6769002737194848,-3.220652895206379,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,22,0.44,0.611657642179836,-3.3019026283091097,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,23,0.46,0.5448930937518327,-3.372814755936611,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,24,0.48,0.47681506294959886,-3.4332264139927062,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,25,0.5,0.40763491796911466,-3.48300714567712,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,26,0.52,0.33756631003595267,-3.5220591355615087,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,27,0.54,0.2668245190654546,-3.5503173442578606,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,28,0.56,0.19562579762319002,-3.5677495437604905,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,29,0.58,0.12418671516892024,-3.5743562538414837,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,30,0.6,0.05272350455673275,-3.5701705801754233,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,31,0.62,-0.018548587252440567,-3.555257955161773,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,32,0.64,-0.08941594233196276,-3.5297157827014565,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,33,0.66,-0.15966720687830144,-3.4936729884671447,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,34,0.68,-0.22909391637509138,-3.447289477483737,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
2,35,0.7000000000000001,-0.2974911089990758,-3.3907555011056467,spring,0.6361252346541733,0.15608391920104625,4.800353106111288,k,9.81,0.8698221783153712,1.3894689562730491,0.2752541849622503,rigid,2500,90,train
